tabla,id_registro,tipo_anomalia,motivo
TB_MOV_FINANCIEROS,MOV00342320,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00442948,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00162012,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00009745,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00333616,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00281834,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00332169,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00077623,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00291135,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00064393,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00016473,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00000905,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00466893,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00036798,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00123702,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00158368,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00346746,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00021030,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00316470,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00280825,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00444201,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00077961,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00164717,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00205596,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00258382,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00015983,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00369160,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00443579,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00315866,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00071587,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00192840,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00111443,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00338055,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00012285,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00121597,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00414391,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00430127,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00228596,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00054324,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00406676,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00495269,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00130048,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00279482,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00204402,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00436762,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00047416,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00166092,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00499811,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00289359,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00341521,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00296995,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00246933,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00096075,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00389655,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00224145,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00142159,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00461814,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00418381,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00287124,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00432773,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00114906,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00380199,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00285570,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00328444,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00267313,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00406649,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00416548,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00018920,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00212241,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00374009,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00117843,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00092513,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00385170,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00162281,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00212595,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00072020,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00357832,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00486818,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00192635,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00299688,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00258955,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00321597,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00125305,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00411317,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00266961,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00220850,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00418224,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00434442,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00217453,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00287913,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00318069,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00493612,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00126336,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00402344,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00115553,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00444641,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00268573,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00410750,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00158179,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00493751,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00387628,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00222362,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00445143,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00054400,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00278744,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00023246,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00188644,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00430399,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00237504,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00449745,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00166909,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00105723,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00380233,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00081854,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00167881,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00106110,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00108097,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00383155,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00061341,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00150629,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00338001,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00263695,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00092079,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00483247,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00121202,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00121867,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00026617,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00485744,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00367858,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00033082,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00480026,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00296928,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00124199,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00088397,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00434856,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00248820,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00215115,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00046221,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00367138,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00322534,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00481113,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00178089,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00145367,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00411144,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00295098,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00393569,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00479206,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00126106,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00342402,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00094404,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00198859,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00282347,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00153476,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00030763,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00380252,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00454193,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00197098,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00054408,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00126452,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00459536,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00203807,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00154955,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00062034,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00038922,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00360449,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00244320,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00096015,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00446725,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00401415,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00172669,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00329340,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00030637,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00258313,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00435770,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00146591,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00233046,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00284133,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00303205,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00399341,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00405287,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00282790,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00273423,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00113402,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00307860,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00460957,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00052640,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00433902,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00344402,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00018153,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00299999,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00494252,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00168346,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00396600,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
TB_MOV_FINANCIEROS,MOV00079512,DUPLICADO_EXACTO,Fila duplicada exacta (misma PK) para simular reintento de ingesta sin idempotencia
